sale_id,model_id,sale_date,employee_id,price
3455,13,2019-07-07,lsach,5.0
3456,14,2019-07-07,mohanlon,10.0
3457,11,2019-07-07,lsach,45.0
3458,12,2019-07-07,mohanlon,55.0
3459,12,2019-07-07,lsach,55.0
3460,10,2019-07-07,lsach,35.0
3461,12,2019-07-07,mhogan,55.0
3462,12,2019-07-07,mohanlon,55.0
3463,12,2019-07-07,mohanlon,55.0
3464,12,2019-07-07,lsach,55.0
3465,11,2019-07-07,lsach,45.0
3466,12,2019-07-07,hpatel,55.0
3467,14,2019-07-07,hpatel,10.0
3468,14,2019-07-07,lsach,10.0
3469,12,2019-07-07,mohanlon,55.0
3470,11,2019-07-07,lsach,45.0
3471,12,2019-07-07,mhogan,55.0
3472,10,2019-07-07,mhogan,35.0
3473,10,2019-07-07,hpatel,35.0
3474,14,2019-07-07,mhogan,10.0
3475,10,2019-07-07,lsach,35.0
3476,12,2019-07-07,mohanlon,55.0
3477,12,2019-07-07,mohanlon,55.0
3478,10,2019-07-07,hpatel,35.0
3479,12,2019-07-07,lsach,55.0
3480,12,2019-07-07,lsach,55.0
3481,10,2019-07-07,lsach,35.0
3482,9,2019-07-07,mhogan,25.0
3483,12,2019-07-07,lsach,55.0
3484,12,2019-07-07,lsach,55.0
3485,8,2019-07-07,hpatel,35.0
3486,12,2019-07-07,mohanlon,55.0
3487,12,2019-07-08,mhogan,55.0
3488,10,2019-07-08,mhogan,35.0
3489,12,2019-07-08,hpatel,55.0
3490,10,2019-07-08,hpatel,35.0
3491,12,2019-07-08,mohanlon,55.0
3492,12,2019-07-08,mohanlon,55.0
3493,8,2019-07-08,lsach,35.0
3494,7,2019-07-08,hpatel,35.0
3495,14,2019-07-08,lsach,10.0
3496,12,2019-07-08,hpatel,55.0
3497,12,2019-07-08,mohanlon,55.0
3498,12,2019-07-08,lsach,55.0
3499,12,2019-07-08,mohanlon,55.0
3500,14,2019-07-08,mhogan,10.0
3501,10,2019-07-08,mhogan,35.0
3502,12,2019-07-08,mhogan,55.0
3503,14,2019-07-08,mohanlon,10.0
3504,12,2019-07-08,lsach,55.0
3505,14,2019-07-08,lsach,10.0
3506,12,2019-07-08,mohanlon,55.0
3507,13,2019-07-08,mohanlon,5.0
3508,11,2019-07-08,hpatel,45.0
3509,12,2019-07-08,mohanlon,55.0
3510,12,2019-07-08,hpatel,55.0
3511,12,2019-07-08,hpatel,55.0
3512,12,2019-07-08,mhogan,55.0
3513,14,2019-07-08,hpatel,10.0
3514,12,2019-07-08,hpatel,55.0
3515,14,2019-07-08,hpatel,10.0
3516,11,2019-07-08,mohanlon,45.0
3517,11,2019-07-09,mhogan,45.0
3518,13,2019-07-09,mhogan,5.0
3519,14,2019-07-09,mhogan,10.0
3520,12,2019-07-09,lsach,55.0
3521,10,2019-07-09,hpatel,35.0
3522,11,2019-07-09,mohanlon,45.0
3523,12,2019-07-09,lsach,55.0
3524,14,2019-07-09,lsach,10.0
3525,14,2019-07-09,mohanlon,10.0
3526,12,2019-07-09,mhogan,55.0
3527,11,2019-07-09,hpatel,45.0
3528,11,2019-07-09,hpatel,45.0
3529,14,2019-07-09,lsach,10.0
3530,12,2019-07-09,mhogan,55.0
3531,12,2019-07-09,hpatel,55.0
3532,10,2019-07-09,mohanlon,35.0
3533,10,2019-07-09,hpatel,35.0
3534,12,2019-07-09,hpatel,55.0
3535,10,2019-07-09,mhogan,35.0
3536,13,2019-07-09,lsach,5.0
3537,12,2019-07-09,hpatel,55.0
3538,10,2019-07-09,lsach,35.0
3539,11,2019-07-09,lsach,45.0
3540,12,2019-07-09,hpatel,55.0
3541,13,2019-07-09,mhogan,5.0
3542,12,2019-07-09,mohanlon,55.0
3543,12,2019-07-10,hpatel,55.0
3544,12,2019-07-10,hpatel,55.0
3545,10,2019-07-10,mhogan,35.0
3546,10,2019-07-10,mohanlon,35.0
3547,10,2019-07-10,mhogan,35.0
3548,12,2019-07-10,mohanlon,55.0
3549,12,2019-07-10,hpatel,55.0
3550,10,2019-07-10,lsach,35.0
3551,10,2019-07-10,mohanlon,35.0
3552,10,2019-07-10,lsach,35.0
3553,10,2019-07-10,mohanlon,35.0
3554,10,2019-07-10,hpatel,35.0
3555,11,2019-07-10,mohanlon,45.0
3556,12,2019-07-10,hpatel,55.0
3557,11,2019-07-10,mhogan,45.0
3558,12,2019-07-10,mohanlon,55.0
3559,12,2019-07-10,hpatel,55.0
3560,10,2019-07-10,mhogan,35.0
3561,11,2019-07-10,mohanlon,45.0
3562,13,2019-07-10,mohanlon,5.0
3563,12,2019-07-10,mhogan,55.0
3564,12,2019-07-10,mohanlon,55.0
3565,13,2019-07-10,lsach,5.0
3566,12,2019-07-10,mohanlon,55.0
3567,10,2019-07-10,lsach,35.0
3568,11,2019-07-10,hpatel,45.0
3569,12,2019-07-10,mohanlon,55.0
3570,12,2019-07-10,hpatel,55.0
3571,12,2019-07-10,mohanlon,55.0
3572,11,2019-07-10,hpatel,45.0
3573,12,2019-07-11,mohanlon,55.0
3574,10,2019-07-11,mohanlon,35.0
3575,12,2019-07-11,mohanlon,55.0
3576,12,2019-07-11,mohanlon,55.0
3577,12,2019-07-11,mhogan,55.0
3578,10,2019-07-11,mhogan,35.0
3579,12,2019-07-11,mhogan,55.0
3580,12,2019-07-11,mohanlon,55.0
3581,12,2019-07-11,mohanlon,55.0
3582,12,2019-07-11,hpatel,55.0
3583,12,2019-07-11,mohanlon,55.0
3584,11,2019-07-11,mhogan,45.0
3585,12,2019-07-11,mhogan,55.0
3586,12,2019-07-11,hpatel,55.0
3587,14,2019-07-11,hpatel,10.0
3588,11,2019-07-11,mhogan,45.0
3589,12,2019-07-11,lsach,55.0
3590,10,2019-07-11,mohanlon,35.0
3591,12,2019-07-11,hpatel,55.0
3592,12,2019-07-11,hpatel,55.0
3593,11,2019-07-11,lsach,45.0
3594,14,2019-07-11,mohanlon,10.0
3595,12,2019-07-11,hpatel,55.0
3596,14,2019-07-11,mohanlon,10.0
3597,12,2019-07-11,hpatel,55.0
3598,10,2019-07-11,hpatel,35.0
3599,12,2019-07-11,mhogan,55.0
3600,12,2019-07-11,hpatel,55.0
3601,12,2019-07-12,mohanlon,55.0
3602,12,2019-07-12,hpatel,55.0
3603,14,2019-07-12,hpatel,10.0
3604,13,2019-07-12,mhogan,5.0
3605,7,2019-07-12,hpatel,35.0
3606,12,2019-07-12,hpatel,55.0
3607,12,2019-07-12,lsach,55.0
3608,11,2019-07-12,lsach,45.0
3609,14,2019-07-12,lsach,10.0
3610,11,2019-07-12,hpatel,45.0
3611,12,2019-07-12,mhogan,55.0
3612,10,2019-07-12,lsach,35.0
3613,12,2019-07-12,mhogan,55.0
3614,12,2019-07-12,hpatel,55.0
3615,10,2019-07-12,hpatel,35.0
3616,12,2019-07-12,mohanlon,55.0
3617,10,2019-07-12,lsach,35.0
3618,12,2019-07-12,mohanlon,55.0
3619,13,2019-07-12,lsach,5.0
3620,9,2019-07-12,lsach,25.0
3621,10,2019-07-12,mhogan,35.0
3622,11,2019-07-12,lsach,45.0
3623,12,2019-07-13,hpatel,55.0
3624,12,2019-07-13,lsach,55.0
3625,8,2019-07-13,lsach,35.0
3626,11,2019-07-13,hpatel,45.0
3627,12,2019-07-13,mohanlon,55.0
3628,12,2019-07-13,hpatel,55.0
3629,10,2019-07-13,hpatel,35.0
3630,12,2019-07-13,mhogan,55.0
3631,14,2019-07-13,mohanlon,10.0
3632,12,2019-07-13,mohanlon,55.0
3633,12,2019-07-13,lsach,55.0
3634,12,2019-07-13,mohanlon,55.0
3635,12,2019-07-13,lsach,55.0
3636,10,2019-07-13,mohanlon,35.0
3637,12,2019-07-13,mohanlon,55.0
3638,12,2019-07-13,hpatel,55.0
3639,14,2019-07-13,mhogan,10.0
3640,12,2019-07-13,lsach,55.0
3641,10,2019-07-13,mohanlon,35.0
3642,10,2019-07-13,mhogan,35.0
3643,13,2019-07-13,mohanlon,5.0
3644,12,2019-07-13,lsach,55.0
3645,12,2019-07-13,hpatel,55.0
3646,9,2019-07-13,hpatel,25.0
3647,7,2019-07-13,hpatel,35.0
3648,14,2019-07-13,mhogan,10.0
3649,13,2019-07-13,hpatel,5.0
3650,12,2019-07-13,mohanlon,55.0
3651,12,2019-07-13,hpatel,55.0
3652,12,2019-07-13,mohanlon,55.0
3653,13,2019-07-13,mohanlon,5.0
3654,10,2019-07-13,mohanlon,35.0
3655,10,2019-07-13,mohanlon,35.0
3656,10,2019-07-13,mohanlon,35.0
3657,12,2019-07-13,mohanlon,55.0
3658,11,2019-07-13,hpatel,45.0
3659,13,2019-07-13,mohanlon,5.0
3660,13,2019-07-13,mohanlon,5.0
3661,12,2019-07-13,hpatel,55.0
3662,13,2019-07-13,mohanlon,5.0
3663,12,2019-07-13,mhogan,55.0
3664,14,2019-07-13,lsach,10.0
3665,12,2019-07-13,mhogan,55.0
3666,12,2019-07-13,mhogan,55.0
3667,11,2019-07-13,mohanlon,45.0
3668,12,2019-07-13,hpatel,55.0
3669,11,2019-07-13,mohanlon,45.0
3670,12,2019-07-13,mohanlon,55.0
3671,12,2019-07-14,hpatel,55.0
3672,11,2019-07-14,mohanlon,45.0
3673,12,2019-07-14,hpatel,55.0
3674,14,2019-07-14,mhogan,10.0
3675,13,2019-07-14,mhogan,5.0
3676,12,2019-07-14,hpatel,55.0
3677,12,2019-07-14,hpatel,55.0
3678,14,2019-07-14,hpatel,10.0
3679,12,2019-07-14,mohanlon,55.0
3680,10,2019-07-14,mohanlon,35.0
3681,12,2019-07-14,mohanlon,55.0
3682,12,2019-07-14,lsach,55.0
3683,14,2019-07-14,hpatel,10.0
3684,12,2019-07-14,hpatel,55.0
3685,12,2019-07-14,mohanlon,55.0
3686,14,2019-07-14,hpatel,10.0
3687,11,2019-07-14,mhogan,45.0
3688,12,2019-07-14,hpatel,55.0
3689,12,2019-07-14,hpatel,55.0
3690,12,2019-07-14,mhogan,55.0
3691,10,2019-07-14,lsach,35.0
3692,12,2019-07-14,mohanlon,55.0
3693,10,2019-07-14,hpatel,35.0
3694,14,2019-07-14,mohanlon,10.0
3695,10,2019-07-14,lsach,35.0
3696,12,2019-07-14,hpatel,55.0
3697,14,2019-07-14,mhogan,10.0
3698,12,2019-07-14,mhogan,55.0
3699,11,2019-07-14,lsach,45.0
3700,7,2019-07-14,hpatel,35.0
3701,10,2019-07-14,lsach,35.0
3702,12,2019-07-14,hpatel,55.0
3703,12,2019-07-14,hpatel,55.0
3704,12,2019-07-14,lsach,55.0
3705,11,2019-07-14,mohanlon,45.0
3706,12,2019-07-14,lsach,55.0
3707,13,2019-07-14,mhogan,5.0
3708,13,2019-07-14,hpatel,5.0
3709,12,2019-07-14,lsach,55.0
3710,12,2019-07-14,mhogan,55.0
3711,13,2019-07-14,lsach,5.0
3712,14,2019-07-14,mohanlon,10.0
3713,10,2019-07-14,hpatel,35.0
3714,12,2019-07-14,mhogan,55.0
3715,9,2019-07-14,hpatel,25.0
3716,12,2019-07-14,mhogan,55.0
3717,12,2019-07-14,lsach,55.0
3718,10,2019-07-14,mhogan,35.0
3719,12,2019-07-15,hpatel,55.0
3720,12,2019-07-15,hpatel,55.0
3721,13,2019-07-15,mohanlon,5.0
3722,12,2019-07-15,lsach,55.0
3723,14,2019-07-15,hpatel,10.0
3724,14,2019-07-15,lsach,10.0
3725,13,2019-07-15,mhogan,5.0
3726,10,2019-07-15,hpatel,35.0
3727,10,2019-07-15,mohanlon,35.0
3728,12,2019-07-15,hpatel,55.0
3729,12,2019-07-15,mohanlon,55.0
3730,14,2019-07-15,hpatel,10.0
3731,12,2019-07-15,lsach,55.0
3732,12,2019-07-15,mohanlon,55.0
3733,12,2019-07-15,lsach,55.0
3734,12,2019-07-15,hpatel,55.0
3735,10,2019-07-15,mohanlon,35.0
3736,12,2019-07-15,mohanlon,55.0
3737,12,2019-07-15,hpatel,55.0
3738,10,2019-07-15,mohanlon,35.0
3739,12,2019-07-15,mohanlon,55.0
3740,12,2019-07-15,lsach,55.0
3741,12,2019-07-15,mhogan,55.0
3742,12,2019-07-15,mhogan,55.0
3743,10,2019-07-15,hpatel,35.0
3744,12,2019-07-15,mohanlon,55.0
3745,12,2019-07-15,mohanlon,55.0
3746,12,2019-07-15,hpatel,55.0
3747,12,2019-07-15,lsach,55.0
3748,14,2019-07-15,mhogan,10.0
3749,10,2019-07-16,hpatel,35.0
3750,12,2019-07-16,lsach,55.0
3751,13,2019-07-16,lsach,5.0
3752,13,2019-07-16,mohanlon,5.0
3753,12,2019-07-16,mhogan,55.0
3754,12,2019-07-16,mohanlon,55.0
3755,12,2019-07-16,mohanlon,55.0
3756,11,2019-07-16,mohanlon,45.0
3757,12,2019-07-16,mhogan,55.0
3758,11,2019-07-16,lsach,45.0
3759,10,2019-07-16,hpatel,35.0
3760,12,2019-07-16,mohanlon,55.0
3761,13,2019-07-16,mohanlon,5.0
3762,12,2019-07-16,hpatel,55.0
3763,13,2019-07-16,mohanlon,5.0
3764,12,2019-07-16,hpatel,55.0
3765,12,2019-07-16,hpatel,55.0
3766,12,2019-07-16,mhogan,55.0
3767,13,2019-07-16,mohanlon,5.0
3768,10,2019-07-16,mohanlon,35.0
3769,12,2019-07-16,mhogan,55.0
3770,10,2019-07-16,lsach,35.0
3771,12,2019-07-16,hpatel,55.0
3772,13,2019-07-16,hpatel,5.0
3773,7,2019-07-16,mhogan,35.0
3774,11,2019-07-16,lsach,45.0
3775,12,2019-07-16,hpatel,55.0
3776,10,2019-07-16,mohanlon,35.0
3777,12,2019-07-17,hpatel,55.0
3778,11,2019-07-17,hpatel,45.0
3779,10,2019-07-17,hpatel,35.0
3780,12,2019-07-17,lsach,55.0
3781,13,2019-07-17,mhogan,5.0
3782,12,2019-07-17,hpatel,55.0
3783,12,2019-07-17,hpatel,55.0
3784,10,2019-07-17,mohanlon,35.0
3785,12,2019-07-17,mhogan,55.0
3786,12,2019-07-17,mhogan,55.0
3787,10,2019-07-17,hpatel,35.0
3788,10,2019-07-17,hpatel,35.0
3789,12,2019-07-17,mohanlon,55.0
3790,11,2019-07-17,hpatel,45.0
3791,12,2019-07-17,hpatel,55.0
3792,10,2019-07-17,mohanlon,35.0
3793,14,2019-07-17,mhogan,10.0
3794,10,2019-07-17,mhogan,35.0
3795,12,2019-07-17,mohanlon,55.0
3796,12,2019-07-17,hpatel,55.0
3797,10,2019-07-17,hpatel,35.0
3798,12,2019-07-17,hpatel,55.0
3799,12,2019-07-17,mohanlon,55.0
3800,12,2019-07-17,hpatel,55.0
3801,10,2019-07-17,lsach,35.0
3802,12,2019-07-17,lsach,55.0
3803,12,2019-07-17,hpatel,55.0
3804,11,2019-07-17,lsach,45.0
3805,12,2019-07-17,hpatel,55.0
3806,12,2019-07-17,mhogan,55.0
3807,9,2019-07-18,mhogan,25.0
3808,10,2019-07-18,hpatel,35.0
3809,12,2019-07-18,mhogan,55.0
3810,10,2019-07-18,lsach,35.0
3811,10,2019-07-18,mohanlon,35.0
3812,10,2019-07-18,mhogan,35.0
3813,12,2019-07-18,hpatel,55.0
3814,12,2019-07-18,lsach,55.0
3815,12,2019-07-18,mohanlon,55.0
3816,14,2019-07-18,lsach,10.0
3817,14,2019-07-18,mohanlon,10.0
3818,10,2019-07-18,lsach,35.0
3819,12,2019-07-18,mhogan,55.0
3820,14,2019-07-18,mhogan,10.0
3821,13,2019-07-18,mohanlon,5.0
3822,12,2019-07-18,lsach,55.0
3823,14,2019-07-18,mohanlon,10.0
3824,10,2019-07-18,lsach,35.0
3825,11,2019-07-18,mohanlon,45.0
3826,10,2019-07-18,mohanlon,35.0
3827,10,2019-07-18,hpatel,35.0
3828,13,2019-07-18,mohanlon,5.0
3829,12,2019-07-18,hpatel,55.0
3830,12,2019-07-18,hpatel,55.0
3831,12,2019-07-18,mohanlon,55.0
3832,14,2019-07-18,mhogan,10.0
3833,11,2019-07-18,hpatel,45.0
3834,12,2019-07-18,mhogan,55.0
3835,12,2019-07-19,mohanlon,55.0
3836,12,2019-07-19,hpatel,55.0
3837,10,2019-07-19,hpatel,35.0
3838,11,2019-07-19,mhogan,45.0
3839,12,2019-07-19,lsach,55.0
3840,13,2019-07-19,hpatel,5.0
3841,12,2019-07-19,mhogan,55.0
3842,10,2019-07-19,mhogan,35.0
3843,10,2019-07-19,hpatel,35.0
3844,12,2019-07-19,mohanlon,55.0
3845,12,2019-07-19,mhogan,55.0
3846,12,2019-07-19,mhogan,55.0
3847,12,2019-07-19,mhogan,55.0
3848,12,2019-07-19,mhogan,55.0
3849,10,2019-07-19,lsach,35.0
3850,10,2019-07-19,hpatel,35.0
3851,7,2019-07-19,mohanlon,35.0
3852,12,2019-07-19,hpatel,55.0
3853,10,2019-07-19,mohanlon,35.0
3854,13,2019-07-19,hpatel,5.0
3855,11,2019-07-19,mohanlon,45.0
3856,12,2019-07-19,mhogan,55.0
3857,11,2019-07-19,lsach,45.0
3858,11,2019-07-19,lsach,45.0
3859,10,2019-07-19,mohanlon,35.0
3860,12,2019-07-19,hpatel,55.0
3861,12,2019-07-19,lsach,55.0
3862,12,2019-07-19,mohanlon,55.0
3863,12,2019-07-19,mohanlon,55.0
3864,10,2019-07-19,hpatel,35.0
3865,12,2019-07-20,hpatel,55.0
3866,12,2019-07-20,lsach,55.0
3867,13,2019-07-20,mohanlon,5.0
3868,10,2019-07-20,lsach,35.0
3869,11,2019-07-20,hpatel,45.0
3870,10,2019-07-20,lsach,35.0
3871,12,2019-07-20,hpatel,55.0
3872,13,2019-07-20,lsach,5.0
3873,13,2019-07-20,mohanlon,5.0
3874,12,2019-07-20,mohanlon,55.0
3875,13,2019-07-20,mhogan,5.0
3876,11,2019-07-20,lsach,45.0
3877,10,2019-07-20,mhogan,35.0
3878,14,2019-07-20,hpatel,10.0
3879,12,2019-07-20,lsach,55.0
3880,12,2019-07-20,mohanlon,55.0
3881,11,2019-07-20,mohanlon,45.0
3882,10,2019-07-20,mohanlon,35.0
3883,10,2019-07-20,mhogan,35.0
3884,10,2019-07-20,mohanlon,35.0
3885,10,2019-07-20,mhogan,35.0
3886,12,2019-07-20,mohanlon,55.0
3887,10,2019-07-20,lsach,35.0
3888,12,2019-07-20,hpatel,55.0
3889,10,2019-07-20,hpatel,35.0
3890,10,2019-07-20,hpatel,35.0
3891,12,2019-07-20,mohanlon,55.0
3892,12,2019-07-20,mhogan,55.0
3893,12,2019-07-20,hpatel,55.0
3894,12,2019-07-20,mohanlon,55.0
3895,12,2019-07-20,hpatel,55.0
3896,10,2019-07-20,mhogan,35.0
3897,12,2019-07-20,mhogan,55.0
3898,12,2019-07-20,lsach,55.0
3899,10,2019-07-20,lsach,35.0
3900,10,2019-07-20,lsach,35.0
3901,12,2019-07-20,hpatel,55.0
3902,10,2019-07-20,hpatel,35.0
3903,12,2019-07-20,mohanlon,55.0
3904,12,2019-07-20,hpatel,55.0
3905,14,2019-07-20,lsach,10.0
3906,14,2019-07-20,mhogan,10.0
3907,12,2019-07-20,lsach,55.0
3908,12,2019-07-20,hpatel,55.0
3909,12,2019-07-21,lsach,55.0
3910,10,2019-07-21,mohanlon,35.0
3911,14,2019-07-21,mohanlon,10.0
3912,10,2019-07-21,mohanlon,35.0
3913,14,2019-07-21,hpatel,10.0
3914,13,2019-07-21,mhogan,5.0
3915,7,2019-07-21,hpatel,35.0
3916,12,2019-07-21,hpatel,55.0
3917,7,2019-07-21,hpatel,35.0
3918,11,2019-07-21,hpatel,45.0
3919,11,2019-07-21,mhogan,45.0
3920,13,2019-07-21,mohanlon,5.0
3921,12,2019-07-21,lsach,55.0
3922,10,2019-07-21,mohanlon,35.0
3923,12,2019-07-21,lsach,55.0
3924,14,2019-07-21,mhogan,10.0
3925,10,2019-07-21,mohanlon,35.0
3926,10,2019-07-21,mohanlon,35.0
3927,12,2019-07-21,lsach,55.0
3928,10,2019-07-21,lsach,35.0
3929,10,2019-07-21,mhogan,35.0
3930,12,2019-07-21,mohanlon,55.0
3931,13,2019-07-21,hpatel,5.0
3932,12,2019-07-21,mhogan,55.0
3933,10,2019-07-21,hpatel,35.0
3934,12,2019-07-21,lsach,55.0
3935,12,2019-07-21,lsach,55.0
3936,14,2019-07-21,hpatel,10.0
3937,12,2019-07-21,mhogan,55.0
3938,12,2019-07-21,lsach,55.0
3939,13,2019-07-21,hpatel,5.0
3940,13,2019-07-21,mhogan,5.0
3941,11,2019-07-21,mohanlon,45.0
3942,10,2019-07-21,hpatel,35.0
3943,10,2019-07-21,hpatel,35.0
3944,12,2019-07-21,hpatel,55.0
3945,11,2019-07-21,mhogan,45.0
3946,12,2019-07-21,lsach,55.0
3947,13,2019-07-21,hpatel,5.0
3948,10,2019-07-21,lsach,35.0
3949,14,2019-07-21,hpatel,10.0
3950,13,2019-07-21,mhogan,5.0
3951,10,2019-07-21,hpatel,35.0
3952,12,2019-07-21,hpatel,55.0
3953,12,2019-07-21,mhogan,55.0
3954,12,2019-07-22,mhogan,55.0
3955,11,2019-07-22,lsach,45.0
3956,14,2019-07-22,lsach,10.0
3957,11,2019-07-22,lsach,45.0
3958,12,2019-07-22,hpatel,55.0
3959,12,2019-07-22,mohanlon,55.0
3960,11,2019-07-22,lsach,45.0
3961,12,2019-07-22,hpatel,55.0
3962,14,2019-07-22,hpatel,10.0
3963,12,2019-07-22,hpatel,55.0
3964,10,2019-07-22,mhogan,35.0
3965,12,2019-07-22,mhogan,55.0
3966,7,2019-07-22,lsach,35.0
3967,10,2019-07-22,mohanlon,35.0
3968,10,2019-07-22,mohanlon,35.0
3969,12,2019-07-22,hpatel,55.0
3970,12,2019-07-22,mhogan,55.0
3971,10,2019-07-22,mhogan,35.0
3972,10,2019-07-22,mhogan,35.0
3973,10,2019-07-22,lsach,35.0
3974,10,2019-07-22,mhogan,35.0
3975,12,2019-07-22,lsach,55.0
3976,10,2019-07-22,hpatel,35.0
3977,11,2019-07-22,lsach,45.0
3978,12,2019-07-22,mohanlon,55.0
3979,13,2019-07-22,hpatel,5.0
3980,10,2019-07-22,lsach,35.0
3981,14,2019-07-22,hpatel,10.0
3982,10,2019-07-22,mhogan,35.0
3983,12,2019-07-22,hpatel,55.0
3984,12,2019-07-22,mohanlon,55.0
3985,10,2019-07-22,hpatel,35.0
3986,11,2019-07-23,lsach,45.0
3987,12,2019-07-23,lsach,55.0
3988,12,2019-07-23,hpatel,55.0
3989,13,2019-07-23,lsach,5.0
3990,10,2019-07-23,mohanlon,35.0
3991,12,2019-07-23,mhogan,55.0
3992,12,2019-07-23,mhogan,55.0
3993,13,2019-07-23,mohanlon,5.0
3994,12,2019-07-23,mhogan,55.0
3995,13,2019-07-23,mhogan,5.0
3996,10,2019-07-23,mohanlon,35.0
3997,14,2019-07-23,mohanlon,10.0
3998,14,2019-07-23,mohanlon,10.0
3999,12,2019-07-23,hpatel,55.0
4000,14,2019-07-23,mohanlon,10.0
4001,12,2019-07-23,lsach,55.0
4002,12,2019-07-23,hpatel,55.0
4003,12,2019-07-23,hpatel,55.0
4004,12,2019-07-23,lsach,55.0
4005,12,2019-07-23,hpatel,55.0
4006,12,2019-07-23,mohanlon,55.0
4007,12,2019-07-23,hpatel,55.0
4008,12,2019-07-23,mohanlon,55.0
4009,10,2019-07-23,hpatel,35.0
4010,7,2019-07-23,hpatel,35.0
4011,10,2019-07-23,mohanlon,35.0
4012,12,2019-07-23,hpatel,55.0
4013,14,2019-07-23,mhogan,10.0
4014,10,2019-07-23,lsach,35.0
4015,12,2019-07-23,hpatel,55.0
4016,12,2019-07-24,mohanlon,55.0
4017,11,2019-07-24,hpatel,45.0
4018,14,2019-07-24,lsach,10.0
4019,12,2019-07-24,lsach,55.0
4020,13,2019-07-24,mhogan,5.0
4021,14,2019-07-24,hpatel,10.0
4022,13,2019-07-24,lsach,5.0
4023,10,2019-07-24,mohanlon,35.0
4024,13,2019-07-24,lsach,5.0
4025,12,2019-07-24,hpatel,55.0
4026,10,2019-07-24,mohanlon,35.0
4027,12,2019-07-24,mhogan,55.0
4028,10,2019-07-24,hpatel,35.0
4029,14,2019-07-24,hpatel,10.0
4030,12,2019-07-24,mhogan,55.0
4031,12,2019-07-24,lsach,55.0
4032,10,2019-07-24,hpatel,35.0
4033,12,2019-07-24,lsach,55.0
4034,12,2019-07-24,lsach,55.0
4035,12,2019-07-24,lsach,55.0
4036,10,2019-07-24,mohanlon,35.0
4037,12,2019-07-24,hpatel,55.0
4038,11,2019-07-25,mohanlon,45.0
4039,13,2019-07-25,mohanlon,5.0
4040,10,2019-07-25,mhogan,35.0
4041,10,2019-07-25,mohanlon,35.0
4042,12,2019-07-25,lsach,55.0
4043,12,2019-07-25,mhogan,55.0
4044,12,2019-07-25,hpatel,55.0
4045,12,2019-07-25,mhogan,55.0
4046,10,2019-07-25,hpatel,35.0
4047,12,2019-07-25,mohanlon,55.0
4048,12,2019-07-25,lsach,55.0
4049,10,2019-07-25,lsach,35.0
4050,12,2019-07-25,lsach,55.0
4051,12,2019-07-25,mhogan,55.0
4052,10,2019-07-25,mohanlon,35.0
4053,12,2019-07-25,hpatel,55.0
4054,12,2019-07-25,lsach,55.0
4055,10,2019-07-25,lsach,35.0
4056,10,2019-07-25,lsach,35.0
4057,12,2019-07-25,mohanlon,55.0
4058,11,2019-07-25,hpatel,45.0
4059,11,2019-07-25,hpatel,45.0
4060,10,2019-07-26,mohanlon,35.0
4061,10,2019-07-26,hpatel,35.0
4062,12,2019-07-26,lsach,55.0
4063,10,2019-07-26,lsach,35.0
4064,12,2019-07-26,hpatel,55.0
4065,10,2019-07-26,hpatel,35.0
4066,12,2019-07-26,mohanlon,55.0
4067,11,2019-07-26,hpatel,45.0
4068,12,2019-07-26,mhogan,55.0
4069,11,2019-07-26,lsach,45.0
4070,11,2019-07-26,mhogan,45.0
4071,13,2019-07-26,lsach,5.0
4072,10,2019-07-26,lsach,35.0
4073,14,2019-07-26,lsach,10.0
4074,12,2019-07-26,mohanlon,55.0
4075,14,2019-07-26,hpatel,10.0
4076,10,2019-07-26,hpatel,35.0
4077,12,2019-07-26,hpatel,55.0
4078,12,2019-07-26,mhogan,55.0
4079,13,2019-07-26,mhogan,5.0
4080,11,2019-07-26,lsach,45.0
4081,8,2019-07-26,lsach,35.0
4082,12,2019-07-26,hpatel,55.0
4083,12,2019-07-26,mhogan,55.0
4084,12,2019-07-27,mohanlon,55.0
4085,10,2019-07-27,mohanlon,35.0
4086,12,2019-07-27,hpatel,55.0
4087,12,2019-07-27,hpatel,55.0
4088,14,2019-07-27,hpatel,10.0
4089,12,2019-07-27,hpatel,55.0
4090,10,2019-07-27,mohanlon,35.0
4091,14,2019-07-27,mhogan,10.0
4092,14,2019-07-27,mhogan,10.0
4093,10,2019-07-27,mohanlon,35.0
4094,11,2019-07-27,mhogan,45.0
4095,13,2019-07-27,mohanlon,5.0
4096,10,2019-07-27,hpatel,35.0
4097,12,2019-07-27,hpatel,55.0
4098,11,2019-07-27,mohanlon,45.0
4099,10,2019-07-27,hpatel,35.0
4100,12,2019-07-27,hpatel,55.0
4101,10,2019-07-27,hpatel,35.0
4102,12,2019-07-27,hpatel,55.0
4103,12,2019-07-27,mohanlon,55.0
4104,12,2019-07-27,mhogan,55.0
4105,12,2019-07-27,mohanlon,55.0
4106,12,2019-07-27,lsach,55.0
4107,12,2019-07-27,mohanlon,55.0
4108,10,2019-07-27,mhogan,35.0
4109,10,2019-07-27,hpatel,35.0
4110,12,2019-07-27,mohanlon,55.0
4111,12,2019-07-27,hpatel,55.0
4112,11,2019-07-27,lsach,45.0
4113,10,2019-07-27,mohanlon,35.0
4114,10,2019-07-27,hpatel,35.0
4115,10,2019-07-28,hpatel,35.0
4116,12,2019-07-28,hpatel,55.0
4117,14,2019-07-28,mhogan,10.0
4118,9,2019-07-28,hpatel,25.0
